dered_ug,dered_gr,dered_ri,dered_iz,source_class
1.297547,0.49520600000000004,0.17344179999999998,0.04723504,star
2.5566020000000003,1.091345,0.40685879999999996,0.23046190000000003,star
0.8762341,1.515418,1.139699,0.645977,star
2.374858,1.426084,0.9493613999999999,0.47101909999999997,star
2.8316049999999997,1.087433,0.42100190000000004,0.2358831,star
1.354149,0.5466518,0.1875249,0.1003638,star
2.2546060000000003,1.241196,0.43308,0.20822849999999998,star
1.206907,0.4188782999999999,0.12365060000000001,0.01991287,star
0.9024315999999999,0.35769209999999996,0.1053372,0.06115927,star
3.185317,1.3355709999999998,0.7497379,0.38490440000000004,star
2.519733,1.114471,0.3722733,0.18630270000000002,star
1.467163,0.5388588000000001,0.1653261,0.06299253,star
1.077101,0.3445913,0.1806976,0.08806044,star
3.3312019999999998,1.488723,0.9001925999999999,0.49354609999999993,star
1.698936,1.410878,0.8136373,0.692937,star
2.619935,1.152372,0.42308909999999994,0.22002660000000002,star
2.010279,0.8989754999999999,0.304615,0.2382252,star
3.002609,1.279614,0.5712235999999999,0.31939809999999996,star
2.154416,1.346316,1.244413,0.6658943,star
2.521073,1.150781,0.4221036,0.2384387,star
0.9891851,0.27858299999999997,0.05354741,0.01619382,star
1.1533930000000001,0.4185389,0.1199474,0.01409672,star
0.9662313,0.3452903,0.09498866,0.008965655999999999,star
0.6705889,1.313715,0.5594667,0.20512289999999997,star
1.046604,0.36285359999999994,0.1166876,0.04803242,star
0.9925299000000001,0.4501773,0.14973039999999999,0.04083499,star
3.242083,0.97811,1.487231,0.5745260999999999,star
1.453263,1.082101,0.46214659999999996,0.2315063,star
1.051854,0.4110259,0.11050230000000001,0.01971266,star
2.510734,1.218482,0.5267428000000001,0.2689999,star
2.942903,1.242543,0.6617351,0.3562946,star
1.881936,0.6615634,0.2103199,0.13392820000000003,star
1.242423,-0.01962475,-0.16361099999999998,0.00534074,star
1.0355809999999999,0.3331655,0.09231533,0.04254635,star
0.0446851,-0.3888232,-0.3390862,-0.3014384,star
1.497036,0.5400395,0.21277329999999997,0.05230583,star
1.458541,0.6861655,0.2666361,0.1565562,star
0.8987951,0.4253883,0.1524835,0.001710057,star
0.5881890999999999,0.26133609999999996,0.05141059,-0.07012682,star
1.160743,0.4347997,0.15878720000000002,0.16483889999999998,star
2.454526,1.3172700000000002,0.6777167,0.2949583,star
1.288258,0.4864429,0.1040258,0.10472260000000001,star
1.954334,0.7459604999999999,0.2051334,0.09356424,star
0.8458734,0.3051567,0.08989108,0.01559108,star
0.7391915,-0.35677729999999996,-0.30097379999999996,-0.39744959999999996,star
0.7610241999999999,0.03711367,-0.04843152,-0.1009008,star
0.769407,-0.2974551,-0.2524074,-0.2327986,star
0.9705896,-0.2186279,-0.22829470000000002,-0.1843255,star
0.9336936,0.30037240000000004,0.07778221,-0.01179206,star
1.252815,1.4102620000000001,1.8835169999999999,0.9711934000000001,star
-0.009603739,1.077623,1.6141510000000001,0.7771351,star
0.9900599,0.3331614,0.1135326,0.0137181,star
1.158493,0.41295529999999997,0.1104055,0.01579721,star
1.782892,1.4302469999999998,0.9910680000000001,0.367336,star
0.8428959999999999,-0.2579447,-0.2355428,-0.2600788,star
0.8081615,-0.2509787,-0.2492616,-0.2517551,star
0.8561502000000001,-0.19279970000000002,-0.1871076,-0.2391526,star
0.8094175,-0.25960279999999997,-0.24129589999999998,-0.220964,star
0.7302504,-0.2775184,-0.24523040000000002,-0.25524009999999997,star
0.8016524,-0.2830886,-0.2646188,-0.2716122,star
0.3767242,-0.3492074,-0.29566570000000003,-0.2677696,star
1.820475,1.497091,0.7235246,0.43623420000000007,star
0.6668484,-0.31437800000000005,-0.2594612,-0.22526500000000002,star
0.6075895,-0.3513347,-0.2929702,-0.3381002,star
0.8009987,-0.1292202,-0.18702950000000002,-0.18908529999999998,star
0.6997215999999999,-0.27544359999999996,-0.27315959999999995,-0.22066220000000003,star
0.7849686,-0.2549183,-0.28157109999999996,-0.2153124,star
1.207741,0.3896942,0.007034063,-0.1393811,star
0.8727636000000001,-0.3063344,-0.23727020000000001,-0.2350379,star
0.8947525,-0.1915194,-0.21142689999999997,-0.21609410000000004,star
0.762193,-0.30632459999999995,-0.29164,-0.2614241,star
1.103043,0.20388720000000002,-0.02862597,-0.02460706,star
0.7924011,-0.2825136,-0.2701906,-0.20553760000000001,star
0.9222896,-0.19600710000000002,-0.2312948,-0.186865,star
0.7728361999999999,-0.29627729999999997,-0.276352,-0.2230107,star
0.5659850000000001,-0.37132070000000006,-0.27911729999999996,-0.26294229999999996,star
0.8191258000000001,-0.33622040000000003,-0.25772910000000004,-0.2545442,star
0.6974026999999999,-0.3586265,-0.2936977,-0.2765603,star
0.8232279,-0.2101451,-0.22947289999999998,-0.2524942,star
0.7795463,-0.2847772,-0.2734742,-0.27750640000000004,star
0.7987485,-0.29936779999999996,-0.25512110000000005,-0.2539,star
0.7820778,-0.31544520000000004,-0.2439724,-0.2551742,star
0.7544784999999999,-0.27582540000000005,-0.2461811,-0.2617768,star
0.8332376,-0.1424114,-0.19410770000000002,-0.29397140000000005,star
0.4265714,-0.40635190000000004,-0.2981836,-0.26931609999999995,star
0.7264929,-0.3226485,-0.2534473,-0.1669496,star
0.8105380999999999,-0.3071177,-0.226492,-0.2222018,star
0.7276132,-0.2947128,-0.23281149999999998,-0.2060719,star
0.6734091999999999,-0.3186231,-0.2390904,-0.22511309999999998,star
0.7901566,-0.2930522,-0.2793219,-0.24484570000000003,star
0.7259793000000001,-0.2985815,-0.2785579,-0.243315,star
0.8147819000000001,-0.2998282,-0.23830990000000002,-0.2480966,star
0.7381260000000001,-0.32536170000000003,-0.2843946,-0.2400748,star
0.6600807,-0.3256834,-0.25459160000000003,-0.22693229999999998,star
0.7975,0.07073116,-0.05438471,-0.12106410000000001,star
1.600071,0.4957182,0.07036382,-0.015139099999999999,star
0.9060893,-0.07712495,-0.1173373,-0.1571814,star
0.7231857,-0.3836119,-0.2908961,-0.22569619999999999,star
1.393071,0.5374701999999999,0.08623242,0.009178519,star
0.7134575,-0.40079570000000003,-0.28835229999999995,-0.2607604,star
0.9411654,-0.07395017,-0.1296424,-0.24566439999999998,star
0.5943904000000001,-0.37548400000000004,-0.31668520000000006,-0.29037529999999995,star
0.7198138000000001,-0.10224119999999999,-0.14658829999999998,-0.2439991,star
0.8666530000000001,-0.2102813,-0.105341,-0.3269989,star
0.37567209999999995,-0.3649348,-0.3311179,-0.3161573,star
0.6035618,-0.3372055,-0.3177036,-0.2699291,star
0.6661283,-0.3511057,-0.2950875,-0.21882929999999998,star
0.02476466,-0.4258943,-0.34215,-0.3340607,star
0.791478,-0.28736459999999997,-0.2753196,-0.2321453,star
0.9529313,-0.24376950000000003,-0.21945389999999998,-0.22212289999999998,star
0.9725950999999999,-0.1408323,-0.1494282,-0.17426570000000002,star
0.7618573000000001,-0.3256105,-0.25413470000000005,-0.20819459999999998,star
0.9306970999999999,-0.26474709999999996,-0.21251750000000003,-0.194679,star
0.8580431999999999,-0.31024840000000004,-0.26202689999999995,-0.19855150000000002,star
0.6355215,-0.3285618,-0.2962626,-0.2224225,star
0.9028603999999999,-0.27114309999999997,-0.24677070000000004,-0.1839948,star
0.5631227,-0.36377129999999996,-0.30318059999999997,-0.24761190000000002,star
0.9457855,0.2230303,0.04404217,-0.05975437,star
1.400966,1.314252,0.9971736999999999,0.5266579,star
4.1885010000000005,1.178888,0.5360686,0.2829092,star
0.1602208,-0.08897644,-0.1192839,-0.11154739999999999,star
1.022651,0.33893320000000005,0.0906814,-0.008485943000000001,star
1.401102,0.5383576999999999,0.1710915,-0.00244613,star
2.503474,1.296463,0.9943864,0.4717664000000001,star
1.6537709999999999,0.5778336,0.1615848,0.03294548,star
0.9851492000000001,0.3675452,0.09896898,0.01986849,star
2.22717,1.436174,1.2611219999999999,0.5739156999999999,star
2.013249,1.33925,0.9582411,0.4279594,star
2.139335,1.110711,0.422645,0.2417377,star
1.003627,0.371598,0.08971509,-0.02285863,star
1.9143729999999999,0.6926008000000001,0.20812350000000002,0.08190547,star
1.1139629999999998,0.4539374,0.1764882,0.07785575,star
2.104012,1.12943,0.4181443,0.2938361,star
0.576757,1.107504,2.384011,1.325564,star
0.7928021,-0.26652800000000004,-0.2457581,-0.20809499999999997,star
0.7385465999999999,-0.2657658,-0.219139,-0.2203982,star
0.7939875,-0.29580959999999995,-0.23039810000000002,-0.2737334,star
0.9056895,0.3230628,0.105929,0.05926774,star
0.9471965,1.435276,1.154742,0.5608084,star
2.770204,1.317064,1.330566,0.6767985,star
1.495492,0.3658575,-0.03083181,-0.14447279999999998,star
0.7578083999999999,-0.3147227,-0.32800840000000003,-0.21130749999999998,star
0.8494936,-0.29470690000000005,-0.2679498,-0.22088829999999998,star
0.5966754,-0.38787790000000005,-0.32083890000000004,-0.30246880000000004,star
0.8254244000000001,-0.19488350000000002,-0.28189590000000003,-0.15200479999999997,star
0.7649498,1.145885,0.4818227,0.2384284,star
0.7878976,-0.2396524,-0.2269205,-0.225133,star
0.7762026999999999,0.5425668,0.2145643,-0.04775476,star
1.0191729999999999,0.47294040000000004,0.703685,0.1381171,star
0.49956419999999996,0.5088729999999999,0.2214184,-0.04781687,star
0.8500773000000001,-0.247175,-0.24142039999999998,-0.23386700000000002,star
0.7535076999999999,-0.33056440000000004,-0.29068520000000003,-0.2545381,star
0.8354958,-0.34796550000000004,-0.2591966,-0.1891823,star
2.549123,1.341717,1.201898,0.6861938,star
0.9089540999999999,-0.1119386,-0.1805154,-0.19677879999999998,star
0.8610525,-0.1735708,-0.20723379999999997,-0.22524989999999998,star
0.7200058000000001,-0.24033569999999999,-0.27992259999999997,-0.26596590000000003,star
0.43817520000000004,-0.3833187,-0.3897055,-0.2646108,star
0.47455,-0.35025170000000005,-0.3157934,-0.2123656,star
0.8164376999999999,-0.23399070000000002,-0.24659479999999998,-0.24498209999999998,star
0.501754,-0.2728581,-0.2871901,-0.24780370000000002,star
0.6252340999999999,-0.30569029999999997,-0.2855688,-0.277144,star
0.6804404000000001,-0.362308,-0.3079329,-0.32673850000000004,star
-0.6506727,1.437956,2.531916,1.228464,star
0.8716601,0.3675428,0.09119144,0.101436,star
2.318371,0.9616326999999999,0.3382671,0.2561371,star
2.918603,1.403089,0.6813686,0.384446,star
2.090779,0.9832808000000001,1.2343620000000002,0.5558058000000001,star
0.9456296000000001,0.3443064,0.06043693,0.008382767,star
2.272138,0.9397440999999999,0.2964633,0.1239228,star
0.9660463,0.3238635,0.08102675,0.01930968,star
1.365967,0.5383403,0.16128810000000002,0.08207968,star
1.503938,0.4148847,0.15002379999999998,0.05795738,star
1.13504,1.467251,1.570785,0.8446372,star
3.011368,1.151672,0.5509295,0.2439482,star
1.216898,0.5994844,0.19013239999999998,-0.09118271,star
1.9764979999999999,0.7011496,0.24594789999999997,0.10180689999999999,star
0.7957129,0.8645719999999999,0.34953090000000003,0.1114447,star
0.8879738000000001,-0.1852905,-0.1914856,-0.24159,star
1.50805,0.6682888000000001,0.2161231,0.1370646,star
1.711732,1.238192,0.5369914000000001,0.3052984,star
1.273788,1.154779,0.43142290000000005,0.1958866,star
2.151402,1.588278,0.8849013000000001,0.47777129999999995,star
-0.20929,1.22648,0.7242346,0.4117883,star
-0.5301428,0.9367514000000001,0.37829709999999994,0.005053282,star
0.5091956,-0.3867197,-0.31735159999999996,-0.278543,star
0.7597305999999999,-0.30765549999999997,-0.2724415,-0.2501073,star
1.003658,1.1268280000000002,0.8515433000000001,0.38496149999999996,star
0.7758908,-0.32831409999999994,-0.2619224,-0.2636687,star
2.833821,0.6910807,0.9504299999999999,0.3286344,star
0.6314645000000001,-0.3713518,-0.30673049999999996,-0.2707968,star
1.8357860000000001,1.1257629999999998,0.47786059999999997,0.1839417,star
1.233367,0.9292879000000001,1.120247,0.4045001,star
2.3962060000000003,0.9337415000000001,0.7641603,0.3690049,star
0.6301241,1.0938780000000001,1.142994,0.4976447,star
0.8557425999999999,0.30458670000000004,0.029291300000000003,-0.02996285,star
0.7952535,-0.3041481,-0.2541041,-0.28799709999999995,star
0.8850681,-0.2944472,-0.2325335,-0.20327279999999998,star
0.8557541,0.26535380000000003,0.01272503,-0.03767322,star
3.311181,0.5959960999999999,0.2400339,-0.06254864,star
1.877847,0.7704673000000001,0.8060135,0.234634,star
1.991443,1.246817,0.7945857,0.32590159999999996,star
0.7536835999999999,-0.0017688270000000002,-0.11444100000000001,-0.1668406,star
1.30208,1.100036,0.9563714,0.46442,star
1.041281,0.23217480000000001,0.0698286,-0.07176134,star
0.7543411,0.2866351,0.06614774,0.03101999,star
0.7460349000000001,1.256125,1.0563559999999999,0.4520153,star
0.8682421,-0.3042729,-0.2600491,-0.2112632,star
1.0036209999999999,0.2922263,0.06857096,-0.0077670809999999995,star
0.8718113000000001,0.3160216,0.03413185,-0.09379621,star
1.045501,0.03733268,-0.06026226,-0.06230147,star
0.8600386000000001,-0.06793773,-0.13211879999999998,-0.1793892,star
0.6309392,-0.3412943,-0.317369,-0.225113,star
0.5129302,-0.3570435,-0.23514210000000002,-0.3252038,star
0.636147,0.2097096,-0.05060923,-0.11480719999999998,star
0.8160641,-0.19549229999999998,-0.2391669,-0.24126889999999998,star
0.9611629999999999,0.29993259999999994,0.01277888,-0.15330610000000003,star
0.7753983,-0.2709626,-0.260022,-0.2316699,star
0.5743477,-0.02543151,-0.1576777,-0.2002193,star
0.8004074000000001,-0.07219422,-0.15625479999999997,-0.1949297,star
0.7176576,-0.2893862,-0.2984662,-0.2336116,star
0.7156022,-0.34433459999999994,-0.31612809999999997,-0.26769699999999996,star
0.9370430000000001,-0.1313486,-0.1702678,-0.21103870000000002,star
0.8093719,-0.12400660000000001,-0.18480610000000003,-0.2206295,star
0.9926959999999999,0.5575574999999999,0.02587366,-0.1053789,star
1.000169,0.40250549999999996,0.1750785,0.04388796,star
1.581108,0.6713189,0.24820029999999996,0.08677959,star
1.110554,1.2557909999999999,0.8461984,0.449416,star
1.960307,0.9181883,0.37709709999999996,0.1904509,star
1.88248,1.5226870000000001,1.208093,0.6671113000000001,star
2.537753,1.278458,1.09218,0.5133191,star
1.222307,1.328882,0.8681190999999999,0.4928129,star
1.205047,0.44582269999999996,0.1593469,0.0819495,star
2.146891,1.119512,0.4370303,0.1702596,star
2.084291,1.138366,1.30196,0.5767833,star
1.455739,0.5086501,0.21207440000000002,0.07753178,star
2.219868,1.11374,1.38468,0.6878529999999999,star
1.193295,0.5090405,0.165158,-0.00885053,star
1.273064,0.4872774,0.1547606,-0.02167557,star
0.7482960999999999,0.18555020000000003,0.01955031,-0.1103749,star
1.9554189999999998,1.078447,0.6634198,0.1454308,star
2.039202,1.131679,0.6171833999999999,0.27490770000000003,star
0.8920319,-0.2495912,-0.24549410000000002,-0.1846415,star
1.0903530000000001,0.34031459999999997,0.03610271,-0.05612594,star
0.7571471,-0.2824957,-0.2770127,-0.2017418,star
1.174153,0.46795059999999994,0.1491171,0.03994581,star
2.337798,1.306556,0.7877029999999999,0.48397460000000003,star
0.7752029,-0.0242461,-0.1103885,-0.1645944,star
0.7799537,-0.25848360000000004,-0.279068,-0.2032261,star
2.340392,1.1285020000000001,0.4047726,0.2242196,star
2.0503310000000003,0.9645002,0.3150659,0.18532420000000002,star
2.794554,1.130757,0.3908906,0.1712495,star
0.9576895000000001,0.2084911,-0.04102445,-0.1390213,star
0.657748,-0.18189639999999999,-0.21489009999999997,-0.2985392,star
1.7660169999999997,0.41062829999999995,0.14989439999999998,0.08535042,star
0.2944117,1.084998,0.6815747,0.3214203,star
1.096455,0.23276079999999996,0.09808932,0.1303076,star
1.0202229999999999,0.1772976,-0.04616666,-0.1685543,star
2.0698790000000002,0.5300291,0.182833,0.1240827,star
2.417992,1.3707200000000002,0.898593,0.5422722,star
1.651446,1.260441,1.102892,0.5213899999999999,star
1.7475040000000002,0.42101940000000004,0.1350006,0.09917727,star
0.8945173000000001,0.354763,0.07841879,-0.02078035,star
1.9183919999999999,0.6748970999999999,0.21560610000000002,0.1044712,star
1.372002,0.5145789000000001,0.1257836,0.08338541,star
1.708063,1.34145,0.8885690999999999,0.44699849999999997,star
2.264688,1.292702,0.8828934000000002,0.4152792,star
0.792466,0.17818929999999997,0.03209859,-0.07855177,star
0.8774269,-0.20830869999999999,-0.2038789,-0.2405806,star
0.479725,1.483416,0.7951111,0.43216899999999997,star
1.27604,0.5387555,0.19580870000000003,0.07864696,star
1.02945,0.23099760000000003,0.02589965,-0.00876382,star
0.854676,-0.21799549999999998,-0.21751979999999999,-0.2292165,star
0.7563968000000001,-0.3284804,-0.2929345,-0.2673041,star
2.572514,0.8995384,1.42235,0.5855845000000001,star
0.8065944,1.799284,0.7325027,0.3735058,star
0.44913549999999997,1.4431120000000002,0.48042170000000006,0.282053,star
2.943318,1.388317,1.173001,0.696471,star
0.7584114000000001,-0.24021199999999998,-0.2711545,-0.2104906,star
1.856529,0.5398545,0.6926618,0.2036105,star
0.7250504,0.7668324000000001,0.2610731,0.04016304,star
1.7369150000000002,1.655213,1.01863,0.5440918,star
1.672665,0.726925,0.2152936,0.08494648,star
1.205753,0.4272308,0.15489129999999998,0.06122085,star
2.1755310000000003,1.029623,1.0845360000000002,0.5157871,star
0.7164564,0.2037153,-0.01180106,-0.13583199999999998,star
0.8013008,-0.28677420000000003,-0.2624552,-0.24089929999999998,star
0.8079261999999999,-0.306924,-0.2601926,-0.21941100000000002,star
0.6098163000000001,-0.29936,-0.2590156,-0.26014729999999997,star
1.245808,0.6196513000000001,0.9626483,0.3812191,star
0.5960211999999999,1.1663299999999999,0.7805798,0.3474138,star
2.059644,0.7417045,1.179549,0.4940299,star
2.357282,1.115202,0.7860464,0.3885769,star
1.9535790000000002,1.359076,1.2075559999999999,0.5983828,star
0.6401284,-0.2958801,-0.2884434,-0.22397350000000002,star
3.2276119999999997,0.9602997999999999,1.222537,0.5105417,star
0.8180304,0.12473210000000001,-0.0903312,-0.16471639999999999,star
0.3134625,0.9434680000000001,1.090376,0.6039479999999999,star
2.284527,1.183959,0.4875343,0.2461176,star
1.412159,0.5878369999999999,0.1906634,-0.1437784,star
2.0916799999999998,0.5488734000000001,0.1461709,0.05446318,star
1.7989810000000002,1.022025,0.5710430000000001,0.1826744,star
1.352588,0.9681238999999999,0.695785,0.26821300000000003,star
2.3459630000000002,0.9792893,0.8968186,0.3670923,star
1.847048,1.043176,1.1165260000000001,0.5308440999999999,star
1.0987930000000001,0.9576747,0.6850609000000001,0.2331923,star
1.994762,1.151446,0.9791065000000001,0.3875928,star
0.4987210999999999,0.9890409,0.6865345,0.3077618,star
0.29327990000000004,-0.386991,-0.31667940000000006,-0.2868695,star
1.529885,0.861352,0.8835253000000001,0.35137740000000006,star
2.1352,1.1525239999999999,0.6810970000000001,0.3201927,star
0.220597,1.397822,0.8640950000000001,0.3949978,star
1.8095880000000002,0.973375,1.301717,0.6148748,star
0.8542530999999999,0.24452159999999998,0.04248577,-0.10426600000000001,star
3.91298,1.2004290000000002,1.069132,0.5909376000000001,star
1.833231,1.053207,1.551811,0.7768541,star
0.8449999,-0.272024,-0.2307051,-0.19548770000000001,star
0.8167806,-0.27037859999999997,-0.2546175,-0.229262,star
0.9166943999999999,-0.26808000000000004,-0.2097583,-0.20910109999999998,star
0.8767497999999999,1.1390360000000002,1.104701,0.5358447,star
1.436906,1.1155329999999999,1.113879,0.47655959999999997,star
2.638399,1.023367,1.073215,0.4658518,star
2.2003049999999997,0.5681116999999999,0.1284309,0.03094575,star
2.5371740000000003,1.314128,0.7959676,0.3055151,star
2.2322759999999997,0.9132143,0.8145956999999999,0.3230044,star
2.945323,1.1402649999999999,0.9187023999999999,0.4415231,star
1.7455150000000001,0.9554261999999999,1.061455,0.4901362,star
1.2962930000000001,1.050694,1.417785,0.6709437,star
0.8511295,-0.3099098,-0.3007631,-0.1889281,star
0.6500465,1.42899,1.3473950000000001,0.7388428000000001,star
0.9786125,1.075521,1.095283,0.5359581999999999,star
1.4237870000000001,1.20743,0.7900847,0.42159979999999997,star
1.6167989999999999,1.085033,1.6658220000000001,0.8181534,star
0.8937316999999999,-0.2639543,-0.24352100000000002,-0.19822620000000002,star
3.162517,1.160105,0.76423,0.3644603,star
3.4283230000000002,1.373045,0.8041683000000001,0.43510129999999997,star
1.0834549999999998,0.20284059999999998,0.5626719,-0.02726734,star
2.9832799999999997,1.013434,1.160533,0.5134911,star
1.393931,0.7221289000000001,0.1896855,0.03702962,star
0.906285,-0.2479826,-0.2495877,-0.19331489999999998,star
2.7519560000000003,1.3244879999999999,1.0811870000000001,0.4710327,star
0.7310181,1.1028069999999999,0.598362,0.29802829999999997,star
1.08602,1.2920200000000002,0.7754219,0.35036609999999996,star
-0.5309653,1.265003,1.213333,0.5108491,star
0.989768,0.3230201,0.0198229,-0.05740684,star
0.8525151,-0.08231115,-0.2748124,-0.04230446,star
0.9434710999999999,-0.1012113,-0.2789788,-0.02819401,star
0.8902309000000002,-0.17810150000000002,-0.1887316,-0.2030161,star
1.005388,0.5024285,0.8294531999999999,0.4884143,star
1.04534,0.6281068000000001,0.2205195,0.02364552,star
0.9863777,1.364951,0.61095,0.26917979999999997,star
0.02748203,0.2550986,0.03649664,-0.1921726,star
0.8224614,-0.1714951,-0.217371,-0.2215178,star
0.9268482,0.2855078,0.129806,-0.03247072,star
0.9426216999999999,0.35319670000000003,0.1605135,0.01147215,star
1.8201439999999998,0.7224833,0.30930820000000003,0.1556319,star
1.6490740000000002,0.7255951999999999,0.3935844,0.06636143,star
0.934739,0.3341188,0.09021306,0.05371669,star
1.7375479999999999,1.3751440000000001,1.068634,0.6234779,star
1.0509950000000001,1.233257,0.7511988,0.35137670000000004,star
1.213892,0.40895770000000004,0.12391019999999998,0.004372597,star
0.9234966,0.2807673,0.08608666,-0.002867922,star
0.5890145,-0.01705456,-0.162465,-0.2073866,star
0.7081523000000001,-0.3619978,-0.3242139,-0.2566947,star
2.612531,1.30752,1.028586,0.6047347,star
0.8142431,-0.19212910000000002,-0.2180229,-0.2181116,star
0.7245414000000001,-0.2923763,-0.2982898,-0.2714348,star
0.6624866,-0.30996940000000006,-0.2968636,-0.24492670000000002,star
1.214201,0.4706009,0.220807,0.10801469999999999,star
1.642737,1.216641,0.7221338,0.3615061,star
2.23291,1.1842780000000002,0.9968425,0.466239,star
1.427129,1.0342,0.8878282,0.44527609999999995,star
1.9961529999999998,1.2047370000000002,0.8334415999999999,0.34741540000000004,star
2.396173,1.292765,0.7940768,0.36548220000000003,star
1.9268439999999998,1.294977,0.9027178,0.43617449999999997,star
2.704613,1.4354790000000002,0.8991423000000001,0.4828005999999999,star
1.879534,0.6726665,0.2077153,0.04795934,star
0.22125709999999998,1.221941,0.8814358,0.3022293,star
1.637465,0.5806335,0.1890155,0.0783599,star
2.01621,1.537599,1.0584149999999999,0.6436647,star
2.3445869999999998,1.025616,1.054363,0.4684554,star
1.514786,1.352906,1.35006,0.7704515000000001,star
0.8676653,0.30124270000000003,0.11305499999999999,-0.002780661,star
0.7607933000000001,0.1161255,-0.05244195,-0.1450836,star
2.103017,1.3010959999999998,1.2838180000000001,0.6605922,star
3.721893,1.112023,0.4549468,0.23718089999999997,star
1.7103560000000002,1.334818,1.040805,0.6017354,star
2.344598,1.267601,0.6571406,0.36742959999999997,star
1.9489759999999998,0.9463582,0.4031683,0.20140120000000003,star
0.9386903,0.27749029999999997,0.04176092,-0.008519322,star
1.637821,0.4496992,1.030997,0.3608085,star
2.214282,1.4239680000000001,0.6917886999999999,0.3707816,star
2.388602,1.25221,1.00626,0.530594,star
2.5113659999999998,1.030499,0.3837736,0.1890598,star
2.471396,1.1099649999999999,0.4036832,0.2328643,star
1.277881,0.45828850000000004,0.1554,0.09921616,star
0.9280195,0.18012070000000002,0.01354706,-0.1579616,star
2.512484,1.175776,0.4891218,0.279864,star
1.148598,0.49981800000000004,0.200224,0.01300609,star
0.9119115,0.1857696,0.003894269,-0.07171339,star
0.7265251,0.147378,-0.01602221,-0.125869,star
2.288897,0.6151800000000001,0.8985081,0.3200045,star
2.8701790000000003,0.9796741,0.9969681999999999,0.3911421,star
0.23666479999999998,0.5623457,1.2603950000000002,0.4728633,star
0.7738286,0.2581336,0.06366298,0.03256539,star
0.3296809,0.7015848000000001,0.8421073,0.2363652,star
1.106544,0.26975820000000006,1.012846,0.31044520000000003,star
0.02159095,1.173681,0.35869229999999996,0.153309,star
1.475765,0.44082570000000004,0.6262288,0.159075,star
2.00158,1.157568,0.9184933000000001,0.43284480000000003,star
